source_ip,timestamp,raw_url,scheme,host,port,effective_port,path,path_segments,path_depth,query_string,query_params,query_param_count,fragment,file_extension,method,status_code,user_agent,referrer,source
0.0.0.0,2026-04-07T16:07:06.385196,/login?id=1',http,,,80,/login,login,1,id=1%27,id=1',1,,,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,/search?q=,http,,,80,/search,search,1,q=,q=,1,,,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,/script,http,,,80,/script,script,1,,,0,,,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/file?path=....//....//etc/shadow,200,Mozilla/5.0",http,,,80,/file,file,1,path=....%2F%2F....%2F%2Fetc%2Fshadow%2C200%2CMozilla%2F5.0,"path=....//....//etc/shadow,200,Mozilla/5.0",1,,,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/login,200,Mozilla/5.0",http,,,80,"/login,200,Mozilla/5.0","login,200,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,/user?id=1,http,,,80,/user,user,1,id=1,id=1,1,,,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/dashboard,301,Mozilla/5.0",http,,,80,"/dashboard,301,Mozilla/5.0","dashboard,301,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/,200,Mozilla/5.0",http,,,80,"/,200,Mozilla/5.0",",200,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/profile,200,,,10.0.1.2",http,,,80,"/profile,200,,,10.0.1.2","profile,200,,,10.0.1.2",1,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/index.html,404,,,10.0.0.2",http,,,80,"/index.html,404,,,10.0.0.2","index.html,404,,,10.0.0.2",1,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/js/app.js,301,PostmanRuntime/7.35.0,404536943046445,10.1.0.1",http,,,80,"/js/app.js,301,PostmanRuntime/7.35.0,404536943046445,10.1.0.1","js;app.js,301,PostmanRuntime;7.35.0,404536943046445,10.1.0.1",3,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/settings,200,curl/8.4.0,404524294176674,10.0.0.1",http,,,80,"/settings,200,curl/8.4.0,404524294176674,10.0.0.1","settings,200,curl;8.4.0,404524294176674,10.0.0.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/api/data,404,PostmanRuntime/7.35.0,,10.0.1.1",http,,,80,"/api/data,404,PostmanRuntime/7.35.0,,10.0.1.1","api;data,404,PostmanRuntime;7.35.0,,10.0.1.1",3,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/search,200,Mozilla/5.0",http,,,80,"/search,200,Mozilla/5.0","search,200,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/images/logo.png,304,,,10.1.0.1",http,,,80,"/images/logo.png,304,,,10.1.0.1","images;logo.png,304,,,10.1.0.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/images/logo.png,200,Mozilla/5.0",http,,,80,"/images/logo.png,200,Mozilla/5.0","images;logo.png,200,Mozilla;5.0",3,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/products,404,PostmanRuntime/7.35.0,404592158221769,10.0.0.1",http,,,80,"/products,404,PostmanRuntime/7.35.0,404592158221769,10.0.0.1","products,404,PostmanRuntime;7.35.0,404592158221769,10.0.0.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/settings,200,,404566022232412,10.0.1.1",http,,,80,"/settings,200,,404566022232412,10.0.1.1","settings,200,,404566022232412,10.0.1.1",1,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/images/logo.png,304,Mozilla/5.0",http,,,80,"/images/logo.png,304,Mozilla/5.0","images;logo.png,304,Mozilla;5.0",3,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/profile,301,python-requests/2.31.0,,10.0.1.2",http,,,80,"/profile,301,python-requests/2.31.0,,10.0.1.2","profile,301,python-requests;2.31.0,,10.0.1.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/login,200,PostmanRuntime/7.35.0,404591387341532,10.0.0.1",http,,,80,"/login,200,PostmanRuntime/7.35.0,404591387341532,10.0.0.1","login,200,PostmanRuntime;7.35.0,404591387341532,10.0.0.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/api/data,304,Mozilla/5.0",http,,,80,"/api/data,304,Mozilla/5.0","api;data,304,Mozilla;5.0",3,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/images/logo.png,304,curl/8.4.0,,10.1.0.1",http,,,80,"/images/logo.png,304,curl/8.4.0,,10.1.0.1","images;logo.png,304,curl;8.4.0,,10.1.0.1",3,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/profile,304,curl/8.4.0,,10.0.1.2",http,,,80,"/profile,304,curl/8.4.0,,10.0.1.2","profile,304,curl;8.4.0,,10.0.1.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/api/exec?run=$(whoami),200,,404596470532777,10.0.1.1",http,,,80,/api/exec,api;exec,2,run=%24%28whoami%29%2C200%2C%2C404596470532777%2C10.0.1.1,"run=$(whoami),200,,404596470532777,10.0.1.1",1,,,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/,304,PostmanRuntime/7.35.0,,10.0.0.2",http,,,80,"/,304,PostmanRuntime/7.35.0,,10.0.0.2",",304,PostmanRuntime;7.35.0,,10.0.0.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/js/app.js,200,,,10.0.0.1",http,,,80,"/js/app.js,200,,,10.0.0.1","js;app.js,200,,,10.0.0.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/api/data,200,Mozilla/5.0",http,,,80,"/api/data,200,Mozilla/5.0","api;data,200,Mozilla;5.0",3,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/js/app.js,404,,404557892084813,10.0.0.1",http,,,80,"/js/app.js,404,,404557892084813,10.0.0.1","js;app.js,404,,404557892084813,10.0.0.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/css/main.css,301,,,10.0.0.2",http,,,80,"/css/main.css,301,,,10.0.0.2","css;main.css,301,,,10.0.0.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/js/app.js,301,PostmanRuntime/7.35.0,404575222315501,10.1.0.1",http,,,80,"/js/app.js,301,PostmanRuntime/7.35.0,404575222315501,10.1.0.1","js;app.js,301,PostmanRuntime;7.35.0,404575222315501,10.1.0.1",3,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/,200,python-requests/2.31.0,404526394358453,10.0.1.2",http,,,80,"/,200,python-requests/2.31.0,404526394358453,10.0.1.2",",200,python-requests;2.31.0,404526394358453,10.0.1.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/checkout,200,,,10.0.1.1",http,,,80,"/checkout,200,,,10.0.1.1","checkout,200,,,10.0.1.1",1,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/index.html,304,python-requests/2.31.0,,10.0.0.1",http,,,80,"/index.html,304,python-requests/2.31.0,,10.0.0.1","index.html,304,python-requests;2.31.0,,10.0.0.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/index.html,304,Mozilla/5.0",http,,,80,"/index.html,304,Mozilla/5.0","index.html,304,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/checkout,404,Mozilla/5.0",http,,,80,"/checkout,404,Mozilla/5.0","checkout,404,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/profile,301,,,10.0.0.1",http,,,80,"/profile,301,,,10.0.0.1","profile,301,,,10.0.0.1",1,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/profile,200,python-requests/2.31.0,,10.0.1.1",http,,,80,"/profile,200,python-requests/2.31.0,,10.0.1.1","profile,200,python-requests;2.31.0,,10.0.1.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/api/exec?run=$(whoami),403,Mozilla/5.0",http,,,80,/api/exec,api;exec,2,run=%24%28whoami%29%2C403%2CMozilla%2F5.0,"run=$(whoami),403,Mozilla/5.0",1,,,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/profile,200,curl/8.4.0,,10.0.1.1",http,,,80,"/profile,200,curl/8.4.0,,10.0.1.1","profile,200,curl;8.4.0,,10.0.1.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/products,200,Mozilla/5.0",http,,,80,"/products,200,Mozilla/5.0","products,200,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/js/app.js,200,,,10.0.0.2",http,,,80,"/js/app.js,200,,,10.0.0.2","js;app.js,200,,,10.0.0.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/checkout,200,Mozilla/5.0",http,,,80,"/checkout,200,Mozilla/5.0","checkout,200,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/checkout,200,,404555685040728,10.0.0.1",http,,,80,"/checkout,200,,404555685040728,10.0.0.1","checkout,200,,404555685040728,10.0.0.1",1,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/profile,200,Mozilla/5.0",http,,,80,"/profile,200,Mozilla/5.0","profile,200,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/index.html,301,curl/8.4.0,404511214741296,10.1.0.1",http,,,80,"/index.html,301,curl/8.4.0,404511214741296,10.1.0.1","index.html,301,curl;8.4.0,404511214741296,10.1.0.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/api/exec?run=$(whoami),200,Mozilla/5.0",http,,,80,/api/exec,api;exec,2,run=%24%28whoami%29%2C200%2CMozilla%2F5.0,"run=$(whoami),200,Mozilla/5.0",1,,,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/dashboard,200,python-requests/2.31.0,,10.1.0.1",http,,,80,"/dashboard,200,python-requests/2.31.0,,10.1.0.1","dashboard,200,python-requests;2.31.0,,10.1.0.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/page?redirect=http://evil.com,200,,404586771539391,10.0.0.2",http,,,80,/page,page,1,redirect=http%3A%2F%2Fevil.com%2C200%2C%2C404586771539391%2C10.0.0.2,"redirect=http://evil.com,200,,404586771539391,10.0.0.2",1,,,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/api/v1/users,404,Mozilla/5.0",http,,,80,"/api/v1/users,404,Mozilla/5.0","api;v1;users,404,Mozilla;5.0",4,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/checkout,200,,404561278367268,10.0.0.1",http,,,80,"/checkout,200,,404561278367268,10.0.0.1","checkout,200,,404561278367268,10.0.0.1",1,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/css/main.css,404,curl/8.4.0,404588440345235,10.1.0.1",http,,,80,"/css/main.css,404,curl/8.4.0,404588440345235,10.1.0.1","css;main.css,404,curl;8.4.0,404588440345235,10.1.0.1",3,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/api/exec?run=$(whoami),403,,,10.0.1.2",http,,,80,/api/exec,api;exec,2,run=%24%28whoami%29%2C403%2C%2C%2C10.0.1.2,"run=$(whoami),403,,,10.0.1.2",1,,,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/checkout,304,,,10.0.1.2",http,,,80,"/checkout,304,,,10.0.1.2","checkout,304,,,10.0.1.2",1,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/page?redirect=http://evil.com,200,Mozilla/5.0",http,,,80,/page,page,1,redirect=http%3A%2F%2Fevil.com%2C200%2CMozilla%2F5.0,"redirect=http://evil.com,200,Mozilla/5.0",1,,,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/checkout,200,,404552783087916,10.0.1.1",http,,,80,"/checkout,200,,404552783087916,10.0.1.1","checkout,200,,404552783087916,10.0.1.1",1,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/index.html,301,Mozilla/5.0",http,,,80,"/index.html,301,Mozilla/5.0","index.html,301,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/page?redirect=http://evil.com,400,Mozilla/5.0",http,,,80,/page,page,1,redirect=http%3A%2F%2Fevil.com%2C400%2CMozilla%2F5.0,"redirect=http://evil.com,400,Mozilla/5.0",1,,,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/settings,304,Mozilla/5.0",http,,,80,"/settings,304,Mozilla/5.0","settings,304,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/css/main.css,404,curl/8.4.0,,10.0.1.1",http,,,80,"/css/main.css,404,curl/8.4.0,,10.0.1.1","css;main.css,404,curl;8.4.0,,10.0.1.1",3,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/checkout,404,PostmanRuntime/7.35.0,,10.0.1.2",http,,,80,"/checkout,404,PostmanRuntime/7.35.0,,10.0.1.2","checkout,404,PostmanRuntime;7.35.0,,10.0.1.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/settings,404,Mozilla/5.0",http,,,80,"/settings,404,Mozilla/5.0","settings,404,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/api/v1/users,200,,404574281879463,10.1.0.1",http,,,80,"/api/v1/users,200,,404574281879463,10.1.0.1","api;v1;users,200,,404574281879463,10.1.0.1",3,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/products,301,curl/8.4.0,,10.0.0.2",http,,,80,"/products,301,curl/8.4.0,,10.0.0.2","products,301,curl;8.4.0,,10.0.0.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/js/app.js,304,,,10.1.0.1",http,,,80,"/js/app.js,304,,,10.1.0.1","js;app.js,304,,,10.1.0.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/login,200,,404564577348252,10.1.0.1",http,,,80,"/login,200,,404564577348252,10.1.0.1","login,200,,404564577348252,10.1.0.1",1,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/file?path=....//....//etc/shadow,400,,404591945420158,10.1.0.1",http,,,80,/file,file,1,path=....%2F%2F....%2F%2Fetc%2Fshadow%2C400%2C%2C404591945420158%2C10.1.0.1,"path=....//....//etc/shadow,400,,404591945420158,10.1.0.1",1,,,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/js/app.js,200,python-requests/2.31.0,404523083070716,10.1.0.1",http,,,80,"/js/app.js,200,python-requests/2.31.0,404523083070716,10.1.0.1","js;app.js,200,python-requests;2.31.0,404523083070716,10.1.0.1",3,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/search,304,Mozilla/5.0",http,,,80,"/search,304,Mozilla/5.0","search,304,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/css/main.css,200,PostmanRuntime/7.35.0,404589953273645,10.0.1.2",http,,,80,"/css/main.css,200,PostmanRuntime/7.35.0,404589953273645,10.0.1.2","css;main.css,200,PostmanRuntime;7.35.0,404589953273645,10.0.1.2",3,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/,200,,404524427845839,10.0.1.1",http,,,80,"/,200,,404524427845839,10.0.1.1",",200,,404524427845839,10.0.1.1",1,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/settings,301,,,10.1.0.1",http,,,80,"/settings,301,,,10.1.0.1","settings,301,,,10.1.0.1",1,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/products,301,,,10.1.0.1",http,,,80,"/products,301,,,10.1.0.1","products,301,,,10.1.0.1",1,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/dashboard,200,Mozilla/5.0",http,,,80,"/dashboard,200,Mozilla/5.0","dashboard,200,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/checkout,200,curl/8.4.0,,10.0.1.2",http,,,80,"/checkout,200,curl/8.4.0,,10.0.1.2","checkout,200,curl;8.4.0,,10.0.1.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/,404,Mozilla/5.0",http,,,80,"/,404,Mozilla/5.0",",404,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/js/app.js,304,Mozilla/5.0",http,,,80,"/js/app.js,304,Mozilla/5.0","js;app.js,304,Mozilla;5.0",3,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/products,200,PostmanRuntime/7.35.0,,10.0.0.2",http,,,80,"/products,200,PostmanRuntime/7.35.0,,10.0.0.2","products,200,PostmanRuntime;7.35.0,,10.0.0.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/profile,404,curl/8.4.0,,10.0.1.2",http,,,80,"/profile,404,curl/8.4.0,,10.0.1.2","profile,404,curl;8.4.0,,10.0.1.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/css/main.css,301,,404588615435029,10.0.0.2",http,,,80,"/css/main.css,301,,404588615435029,10.0.0.2","css;main.css,301,,404588615435029,10.0.0.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/dashboard,404,Mozilla/5.0",http,,,80,"/dashboard,404,Mozilla/5.0","dashboard,404,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/css/main.css,200,python-requests/2.31.0,404528887367803,10.0.1.2",http,,,80,"/css/main.css,200,python-requests/2.31.0,404528887367803,10.0.1.2","css;main.css,200,python-requests;2.31.0,404528887367803,10.0.1.2",3,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/products,404,,,10.0.0.1",http,,,80,"/products,404,,,10.0.0.1","products,404,,,10.0.0.1",1,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/,200,curl/8.4.0,404598174013566,10.0.0.1",http,,,80,"/,200,curl/8.4.0,404598174013566,10.0.0.1",",200,curl;8.4.0,404598174013566,10.0.0.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/api/v1/users,301,,404532943909141,10.0.1.1",http,,,80,"/api/v1/users,301,,404532943909141,10.0.1.1","api;v1;users,301,,404532943909141,10.0.1.1",3,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/file?path=....//....//etc/shadow,400,Mozilla/5.0",http,,,80,/file,file,1,path=....%2F%2F....%2F%2Fetc%2Fshadow%2C400%2CMozilla%2F5.0,"path=....//....//etc/shadow,400,Mozilla/5.0",1,,,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/css/main.css,404,curl/8.4.0,,10.0.0.2",http,,,80,"/css/main.css,404,curl/8.4.0,,10.0.0.2","css;main.css,404,curl;8.4.0,,10.0.0.2",3,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/api/exec?run=$(whoami),500,Mozilla/5.0",http,,,80,/api/exec,api;exec,2,run=%24%28whoami%29%2C500%2CMozilla%2F5.0,"run=$(whoami),500,Mozilla/5.0",1,,,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/checkout,200,,,10.0.0.2",http,,,80,"/checkout,200,,,10.0.0.2","checkout,200,,,10.0.0.2",1,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/dashboard,200,,404552108403614,10.0.1.2",http,,,80,"/dashboard,200,,404552108403614,10.0.1.2","dashboard,200,,404552108403614,10.0.1.2",1,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/products,200,python-requests/2.31.0,404511323586087,10.1.0.1",http,,,80,"/products,200,python-requests/2.31.0,404511323586087,10.1.0.1","products,200,python-requests;2.31.0,404511323586087,10.1.0.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/js/app.js,301,curl/8.4.0,404519230963642,10.0.1.1",http,,,80,"/js/app.js,301,curl/8.4.0,404519230963642,10.0.1.1","js;app.js,301,curl;8.4.0,404519230963642,10.0.1.1",3,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/js/app.js,200,,404590602996818,10.0.0.2",http,,,80,"/js/app.js,200,,404590602996818,10.0.0.2","js;app.js,200,,404590602996818,10.0.0.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/js/app.js,301,Mozilla/5.0",http,,,80,"/js/app.js,301,Mozilla/5.0","js;app.js,301,Mozilla;5.0",3,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/dashboard,200,python-requests/2.31.0,404588404027581,10.0.0.1",http,,,80,"/dashboard,200,python-requests/2.31.0,404588404027581,10.0.0.1","dashboard,200,python-requests;2.31.0,404588404027581,10.0.0.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/js/app.js,404,,,10.0.0.2",http,,,80,"/js/app.js,404,,,10.0.0.2","js;app.js,404,,,10.0.0.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/settings,200,Mozilla/5.0",http,,,80,"/settings,200,Mozilla/5.0","settings,200,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/admin/../../../etc/passwd,401,Mozilla/5.0",http,,,80,"/etc/passwd,401,Mozilla/5.0","etc;passwd,401,Mozilla;5.0",3,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/js/app.js,304,,,10.0.1.1",http,,,80,"/js/app.js,304,,,10.0.1.1","js;app.js,304,,,10.0.1.1",2,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/css/main.css,200,Mozilla/5.0",http,,,80,"/css/main.css,200,Mozilla/5.0","css;main.css,200,Mozilla;5.0",3,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/images/logo.png,200,,404555556094580,10.0.1.2",http,,,80,"/images/logo.png,200,,404555556094580,10.0.1.2","images;logo.png,200,,404555556094580,10.0.1.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/checkout,200,,,10.0.0.1",http,,,80,"/checkout,200,,,10.0.0.1","checkout,200,,,10.0.0.1",1,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/js/app.js,200,PostmanRuntime/7.35.0,404532886244558,10.0.0.1",http,,,80,"/js/app.js,200,PostmanRuntime/7.35.0,404532886244558,10.0.0.1","js;app.js,200,PostmanRuntime;7.35.0,404532886244558,10.0.0.1",3,,,0,,1,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/checkout,304,Mozilla/5.0",http,,,80,"/checkout,304,Mozilla/5.0","checkout,304,Mozilla;5.0",2,,,0,,0,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/images/logo.png,404,,404531266482701,10.0.1.2",http,,,80,"/images/logo.png,404,,404531266482701,10.0.1.2","images;logo.png,404,,404531266482701,10.0.1.2",2,,,0,,2,GET,,,,ipdr
0.0.0.0,2026-04-07T16:07:06.385196,"/settings,200,PostmanRuntime/7.35.0,404533411591806,10.0.1.1",http,,,80,"/settings,200,PostmanRuntime/7.35.0,404533411591806,10.0.1.1","settings,200,PostmanRuntime;7.35.0,404533411591806,10.0.1.1",2,,,0,,1,GET,,,,ipdr
